Unnamed: 0,fluor,symmetry,platform,shape,color,clarity,cut,polish,id,date,price,carat,price_per_carat,z,x,depth_perc,y,inflation,price_per_carat_adjusted
27544,NONE,EX,jamesallen,RD,F,SI2,EX,EX,8697351,202207,5920.0,1.06,5584.91,6.55,6.5,62.3,4.0495,1.0,5584.91
159313,FNT,EX,jamesallen,RD,F,VS1,EX,EX,14066028,202207,10980.0,1.06,10358.49,6.5,6.52,62.1,4.04892,1.0,10358.49
402197,FNT,EX,jamesallen,RD,F,VS2,EX,EX,15093414,202207,8510.0,1.06,8028.3,6.55,6.59,61.1,4.0264897,1.0,8028.3
204904,NONE,EX,jamesallen,RD,F,VVS1,EX,EX,14294045,202207,13830.0,1.06,13047.17,6.46,6.48,62.5,4.05,1.0,13047.17
42138,MED,EX,jamesallen,RD,F,VVS2,EX,EX,11275009,202207,9230.0,1.06,8707.55,6.47,6.51,63.0,4.1013002,1.0,8707.55
382763,NONE,EX,jamesallen,RD,G,FL,EX,EX,15013517,202207,12200.0,1.06,11509.43,6.52,6.55,61.9,4.05445,1.0,11509.43
140631,NONE,EX,jamesallen,RD,G,I1,EX,EX,13926548,202207,4660.0,1.06,4396.23,6.46,6.5,62.1,4.0365,1.0,4396.23
314619,NONE,EX,jamesallen,RD,G,IF,EX,EX,14747045,202207,9480.0,1.06,8943.4,6.46,6.49,62.3,4.04327,1.0,8943.4
360908,NONE,EX,jamesallen,RD,G,SI1,EX,EX,14914159,202207,7410.0,1.06,6990.57,6.56,6.53,61.1,3.98983,1.0,6990.57
224810,FNT,EX,jamesallen,RD,G,SI2,EX,EX,14384548,202207,3670.0,1.06,3462.26,6.61,6.64,59.5,3.9508,1.0,3462.26
133701,NONE,EX,jamesallen,RD,G,VS1,EX,EX,13849547,202207,10770.0,1.06,10160.38,6.63,6.65,59.4,3.9501002,1.0,10160.38
143807,NONE,EX,jamesallen,RD,G,VS2,EX,EX,13948720,202207,9220.0,1.06,8698.11,6.48,6.51,61.8,4.02318,1.0,8698.11
184402,NONE,EX,jamesallen,RD,G,VVS1,EX,EX,14199458,202206,11750.0,1.06,11084.91,6.51,6.55,61.8,4.0479,0.8147442075745779,9031.366213985513
180203,STG,EX,jamesallen,RD,G,VVS2,EX,EX,14181154,202207,8840.0,1.06,8339.62,6.49,6.53,61.9,4.0420704,1.0,8339.62
447077,NONE,EX,jamesallen,RD,H,IF,EX,EX,15356202,202207,9840.0,1.06,9283.02,6.43,6.48,62.6,4.05648,1.0,9283.02
429526,STG,EX,jamesallen,RD,H,SI1,EX,EX,15230582,202207,5220.0,1.06,4924.53,6.47,6.5,63.0,4.095,1.0,4924.53
9046,STG,EX,jamesallen,RD,H,SI2,EX,EX,3694006,202207,5670.0,1.06,5349.06,6.5,6.47,62.8,4.06316,1.0,5349.06
447214,NONE,EX,jamesallen,RD,H,VS1,EX,EX,15358980,202207,9110.0,1.06,8594.34,6.53,6.58,60.8,4.00064,1.0,8594.34
429318,NONE,EX,jamesallen,RD,H,VS2,EX,EX,15229763,202207,8960.0,1.06,8452.83,6.5,6.52,62.1,4.04892,1.0,8452.83
397468,NONE,EX,jamesallen,PR,H,VVS1,EX,EX,15077107,202207,5340.0,1.06,5037.74,5.52,5.48,72.4,3.9675202,1.0,5037.74
441113,NONE,EX,jamesallen,RD,H,VVS2,EX,EX,15317161,202207,9810.0,1.06,9254.72,6.46,6.51,62.3,4.05573,1.0,9254.72
280042,STG,EX,jamesallen,RD,I,I1,EX,VG,14622059,202207,2900.0,1.06,2735.85,6.55,6.58,60.8,4.00064,1.0,2735.85
358341,MED,EX,jamesallen,RD,I,IF,EX,EX,14907004,202207,7730.0,1.06,7292.45,6.46,6.5,62.3,4.0495,1.0,7292.45
221557,NONE,EX,jamesallen,RD,I,SI1,EX,EX,14373667,202207,5450.0,1.06,5141.51,6.49,6.51,62.7,4.0817704,1.0,5141.51
406579,NONE,EX,jamesallen,RD,I,SI2,EX,EX,15104484,202207,4960.0,1.06,4679.25,6.47,6.51,62.9,4.0947905,1.0,4679.25
377654,NONE,EX,jamesallen,RD,I,VS1,EX,EX,14985720,202207,7450.0,1.06,7028.3,6.6,6.62,60.8,4.02496,1.0,7028.3
435626,NONE,EX,jamesallen,RD,I,VS2,EX,EX,15274293,202207,7260.0,1.06,6849.06,6.47,6.51,62.4,4.06224,1.0,6849.06
251338,NONE,EX,jamesallen,RD,I,VVS1,EX,EX,14497760,202207,7890.0,1.06,7443.4,6.54,6.58,61.4,4.04012,1.0,7443.4
424687,NONE,EX,jamesallen,RD,I,VVS2,EX,EX,15194067,202207,7520.0,1.06,7094.34,6.46,6.5,62.7,4.0755,1.0,7094.34
130465,FNT,EX,jamesallen,RD,J,IF,EX,EX,13812316,202207,6720.0,1.06,6339.62,6.62,6.66,59.3,3.94938,1.0,6339.62
77438,NONE,EX,jamesallen,RD,J,SI1,EX,EX,12932271,202207,4190.0,1.06,3952.83,6.57,6.61,60.4,3.9924402,1.0,3952.83
450171,MED,EX,jamesallen,RD,J,SI2,EX,EX,15380621,202207,4400.0,1.06,4150.94,6.47,6.52,62.3,4.0619597,1.0,4150.94
367298,NONE,EX,jamesallen,RD,J,VS1,EX,EX,14943316,202207,5710.0,1.06,5386.79,6.52,6.54,62.4,4.0809603,1.0,5386.79
384088,FNT,EX,jamesallen,PR,J,VS2,EX,EX,15023802,202207,3390.0,1.06,3198.11,5.64,5.58,72.4,4.03992,1.0,3198.11
356763,MED,EX,jamesallen,RD,J,VVS1,EX,EX,14899564,202207,6450.0,1.06,6084.91,6.59,6.63,60.0,3.9780002,1.0,6084.91
270182,NONE,EX,jamesallen,RD,J,VVS2,EX,EX,14588120,202207,6580.0,1.06,6207.55,6.48,6.53,61.7,4.0290103,1.0,6207.55
10272,MED,EX,jamesallen,RD,K,I1,EX,EX,4636756,202206,2890.0,1.06,2726.42,6.56,6.54,61.6,4.02864,0.9707105861081226,2646.5647561769074
336850,MED,EX,jamesallen,RD,K,IF,EX,EX,14823433,202207,4830.0,1.06,4556.6,6.57,6.6,60.9,4.0194,1.0,4556.6
158969,FNT,EX,jamesallen,RD,K,SI1,EX,EX,14063118,202207,3490.0,1.06,3292.45,6.48,6.52,62.6,4.0815196,1.0,3292.45
40760,FNT,VG,jamesallen,PR,K,SI2,EX,EX,11113504,202207,2400.0,1.06,2264.15,5.52,5.49,73.0,4.0077,1.0,2264.15
193483,FNT,EX,jamesallen,RD,K,VS1,EX,EX,14248120,202207,3490.0,1.06,3292.45,6.49,6.52,62.5,4.075,1.0,3292.45
418796,MED,EX,jamesallen,RD,K,VS2,EX,VG,15159821,202207,4460.0,1.06,4207.55,6.45,6.49,63.2,4.10168,1.0,4207.55
143915,NONE,EX,jamesallen,RD,K,VVS1,EX,EX,13950802,202207,4450.0,1.06,4198.11,6.43,6.48,63.3,4.10184,1.0,4198.11
336528,MED,EX,jamesallen,RD,K,VVS2,EX,EX,14822439,202207,4030.0,1.06,3801.89,6.53,6.57,61.7,4.05369,1.0,3801.89
55938,NONE,EX,jamesallen,RD,L,SI1,EX,EX,12149193,202207,3500.0,1.06,3301.89,6.51,6.53,61.8,4.03554,1.0,3301.89
30483,FNT,EX,jamesallen,RD,L,SI2,EX,EX,9471218,202207,3100.0,1.06,2924.53,6.57,6.6,60.5,3.9929998,1.0,2924.53
180682,FNT,EX,jamesallen,RD,L,VS1,EX,EX,14183438,202207,3830.0,1.06,3613.21,6.63,6.65,59.6,3.9634,1.0,3613.21
46911,NONE,EX,jamesallen,RD,L,VS2,EX,EX,11616404,202207,3850.0,1.06,3632.08,6.52,6.54,61.0,3.9894,1.0,3632.08
65813,MED,EX,jamesallen,RD,L,VVS1,EX,EX,12511315,202207,3980.0,1.06,3754.72,6.46,6.5,63.0,4.095,1.0,3754.72
46011,NONE,EX,jamesallen,RD,L,VVS2,EX,EX,11549738,202207,3600.0,1.06,3396.23,6.67,6.71,58.8,3.94548,1.0,3396.23
64052,STG,EX,jamesallen,RD,M,IF,EX,EX,12462122,202207,3380.0,1.06,3188.68,6.52,6.55,62.2,4.0741,1.0,3188.68
401779,NONE,EX,jamesallen,RD,M,SI2,EX,EX,15092202,202207,2430.0,1.06,2292.45,6.52,6.56,62.2,4.0803204,1.0,2292.45
186797,FNT,EX,jamesallen,RD,M,VS1,EX,EX,14210114,202207,3920.0,1.06,3698.11,6.57,6.6,61.2,4.0392003,1.0,3698.11
329586,FNT,EX,jamesallen,RD,M,VS2,EX,EX,14795613,202207,2690.0,1.06,2537.74,6.46,6.5,62.2,4.043,1.0,2537.74
8429,NONE,VG,jamesallen,CUSH,J,VS1,G,EX,3345690,202206,3550.0,1.06,3349.06,5.61,5.56,75.6,4.20336,1.3155353206505458,4405.8067209779165
6247,FNT,EX,jamesallen,CUSH,K,VS2,G,EX,1922262,202206,2920.0,1.06,2754.72,6.52,5.59,67.7,3.78443,1.202930240280096,3313.735991504386
45178,MED,G,jamesallen,PR,K,VVS1,G,G,11494674,202206,2750.0,1.06,2594.34,6.02,5.47,67.1,3.6703699,1.202930240280096,3120.8100395682645
39740,FNT,G,jamesallen,RD,D,SI1,VG,G,10997590,202207,11760.0,1.06,11094.34,6.49,6.46,62.5,4.0375,1.0,11094.34
440751,NONE,VG,jamesallen,RD,D,SI2,VG,VG,15315332,202207,6420.0,1.06,6056.6,6.72,6.77,58.2,3.94014,1.0,6056.6
11159,MED,VG,jamesallen,RD,E,I1,VG,VG,5252330,202207,3160.0,1.06,2981.13,6.54,6.51,61.7,4.01667,1.0,2981.13
425963,FNT,EX,jamesallen,RD,E,SI2,VG,EX,15204106,202207,4670.0,1.06,4405.66,6.4,6.41,63.9,4.09599,1.0,4405.66
189851,NONE,VG,jamesallen,CUSH,E,VS1,VG,EX,14226411,202207,7610.0,1.06,7179.25,6.23,5.73,65.1,3.7302299,1.0,7179.25
302483,MED,EX,jamesallen,CUSH,E,VS2,VG,EX,14700496,202206,4340.0,1.06,4094.34,5.95,5.42,70.2,3.8048398,0.9892351461379792,4050.265028238574
266522,NONE,EX,jamesallen,RD,F,SI2,VG,EX,14573898,202207,5610.0,1.06,5292.45,6.51,6.53,62.6,4.08778,1.0,5292.45
49288,FNT,VG,jamesallen,CUSH,F,VVS1,VG,EX,11766445,202206,4790.0,1.06,4518.87,6.0,5.48,68.4,3.74832,1.3790475036254133,6231.736392707771
396579,MED,EX,jamesallen,CUSH,F,VVS2,VG,EX,15069732,202206,4870.0,1.06,4594.34,6.12,5.43,68.1,3.69783,1.3790475036254133,6335.813107806382
37117,NONE,G,jamesallen,RD,G,I1,VG,VG,10698246,202206,3000.0,1.06,2830.19,6.49,6.54,62.4,4.0809603,1.1070043838742274,3133.0327371969997
53596,NONE,EX,jamesallen,RD,G,SI1,VG,EX,12021331,202207,6910.0,1.06,6518.87,6.49,6.51,63.3,4.12083,1.0,6518.87
416213,NONE,VG,jamesallen,PR,G,SI2,VG,EX,15147423,202207,3550.0,1.06,3349.06,5.5,5.44,75.6,4.11264,1.0,3349.06
290214,FNT,VG,jamesallen,RD,G,VS1,VG,VG,14661938,202206,9660.0,1.06,9113.21,6.46,6.54,62.2,4.06788,1.1070043838742274,10088.363421166447
159680,NONE,EX,jamesallen,CUSH,G,VVS1,VG,EX,14067902,202206,5170.0,1.06,4877.36,5.95,5.45,68.4,3.7278,1.1070043838742274,5399.258901732801
23066,NONE,VG,jamesallen,RD,H,I1,VG,VG,8052988,202206,3660.0,1.06,3452.83,6.54,6.46,62.5,4.0375,0.9917875800459018,3424.4739100098914
165391,STG,VG,jamesallen,CUSH,H,SI1,VG,EX,14102221,202206,3510.0,1.06,3311.32,6.19,5.45,67.7,3.6896496,0.9917875800459018,3284.1260495575957
203195,NONE,EX,jamesallen,CUSH,H,VS1,VG,EX,14291987,202206,4300.0,1.06,4056.6,6.28,5.53,68.7,3.7991102,0.9917875800459018,4023.2854972142054
75058,NONE,VG,jamesallen,CUSH,I,SI1,VG,EX,12859028,202206,2640.0,1.06,2490.57,5.6,5.5,73.0,4.015,0.9924168519431135,2471.6836389439604
445705,NONE,EX,jamesallen,RD,I,SI2,VG,EX,15347120,202207,4270.0,1.06,4028.3,6.36,6.41,64.3,4.12163,1.0,4028.3
353317,FNT,EX,jamesallen,CUSH,I,VS1,VG,VG,14884015,202206,4050.0,1.06,3820.75,7.16,5.71,64.4,3.67724,0.9924168519431135,3791.7766870616506
79430,FNT,EX,jamesallen,RD,I,VS2,VG,G,12959257,202207,6030.0,1.06,5688.68,6.45,6.49,62.6,4.06274,1.0,5688.68
165058,NONE,VG,jamesallen,CUSH,I,VVS2,VG,VG,14101098,202206,4260.0,1.06,4018.87,6.05,5.55,66.7,3.70185,0.9924168519431135,3988.39431376862
410918,STG,EX,jamesallen,CUSH,J,VS1,VG,EX,15121463,202206,2430.0,1.06,2292.45,6.17,5.39,68.0,3.6652,1.038812938848438,2381.4267216631015
29821,NONE,VG,jamesallen,RD,J,VS2,VG,VG,9272444,202207,5020.0,1.06,4735.85,6.54,6.59,61.7,4.0660305,1.0,4735.85
76129,NONE,VG,jamesallen,RD,K,I1,VG,VG,12890639,202207,3500.0,1.06,3301.89,6.39,6.41,64.2,4.1152196,1.0,3301.89
21747,STG,VG,jamesallen,RD,K,SI2,VG,VG,7726190,202206,3730.0,1.06,3518.87,6.48,6.4,62.3,3.9872,0.8314834587885509,2925.882198627268
14345,NONE,G,jamesallen,PR,K,VS2,VG,VG,5630710,202207,3170.0,1.06,2990.57,5.83,5.73,71.6,4.10268,1.0,2990.57
396279,MED,EX,jamesallen,RD,D,I1,EX,EX,15068282,202206,5260.0,1.07,4915.89,6.48,6.53,62.9,4.1073704,0.8340425779410013,4100.06156847439
419274,NONE,EX,jamesallen,RD,D,IF,EX,EX,15165181,202207,21040.0,1.07,19663.55,6.5,6.54,62.2,4.06788,1.0,19663.55
442237,MED,EX,jamesallen,RD,D,SI1,EX,EX,15325606,202207,7700.0,1.07,7196.26,6.46,6.5,62.6,4.069,1.0,7196.26
434811,MED,EX,jamesallen,RD,D,SI2,EX,EX,15267379,202207,5810.0,1.07,5429.91,6.48,6.52,62.5,4.075,1.0,5429.91
318076,NONE,EX,jamesallen,RD,D,VS1,EX,EX,14760117,202207,12300.0,1.07,11495.33,6.62,6.66,60.4,4.02264,1.0,11495.33
169400,NONE,EX,jamesallen,RD,D,VS2,EX,EX,14120367,202207,12080.0,1.07,11289.72,6.61,6.64,60.3,4.00392,1.0,11289.72
61669,STG,EX,jamesallen,RD,D,VVS1,EX,EX,12379925,202207,12190.0,1.07,11392.52,6.46,6.52,62.7,4.0880404,1.0,11392.52
54369,FNT,EX,jamesallen,RD,D,VVS2,EX,EX,12070437,202207,11860.0,1.07,11084.11,6.5,6.55,61.7,4.04135,1.0,11084.11
193085,NONE,EX,jamesallen,RD,E,IF,EX,EX,14247183,202207,15770.0,1.07,14738.32,6.58,6.63,60.9,4.03767,1.0,14738.32
399430,MED,EX,jamesallen,RD,E,SI1,EX,EX,15083774,202207,6870.0,1.07,6420.56,6.47,6.51,62.6,4.07526,1.0,6420.56
375756,FNT,EX,jamesallen,RD,E,SI2,EX,EX,14979645,202207,5250.0,1.07,4906.54,6.46,6.51,62.5,4.06875,1.0,4906.54
118513,FNT,EX,jamesallen,RD,E,VS1,EX,EX,13642042,202207,11510.0,1.07,10757.01,6.51,6.57,61.3,4.02741,1.0,10757.01
390662,NONE,EX,jamesallen,RD,E,VS2,EX,EX,15048306,202207,10460.0,1.07,9775.7,6.61,6.65,60.2,4.0033,1.0,9775.7
410641,STG,EX,jamesallen,RD,E,VVS1,EX,EX,15120164,202207,9650.0,1.07,9018.69,6.49,6.53,62.6,4.08778,1.0,9018.69
423695,NONE,EX,jamesallen,RD,E,VVS2,EX,EX,15188029,202207,12990.0,1.07,12140.19,6.49,6.53,62.8,4.10084,1.0,12140.19
360385,NONE,EX,jamesallen,RD,F,I1,EX,EX,14911363,202207,5200.0,1.07,4859.81,6.47,6.51,62.6,4.07526,1.0,4859.81
364725,NONE,EX,jamesallen,RD,F,IF,EX,EX,14931639,202207,13620.0,1.07,12728.97,6.62,6.66,60.1,4.00266,1.0,12728.97
425838,NONE,EX,jamesallen,RD,F,SI1,EX,EX,15203041,202207,8550.0,1.07,7990.65,6.51,6.55,62.7,4.10685,1.0,7990.65
387760,NONE,VG,jamesallen,RD,F,SI2,EX,EX,15036808,202207,5820.0,1.07,5439.25,6.63,6.66,60.5,4.0292997,1.0,5439.25
74134,MED,EX,jamesallen,RD,F,VS1,EX,EX,12827301,202207,9110.0,1.07,8514.02,6.51,6.56,61.6,4.04096,1.0,8514.02
10831,NONE,EX,jamesallen,RD,F,VS2,EX,EX,5026411,202207,9030.0,1.07,8439.25,6.48,6.52,62.8,4.09456,1.0,8439.25
443941,NONE,EX,jamesallen,RD,F,VVS1,EX,EX,15335704,202207,13610.0,1.07,12719.63,6.51,6.55,62.5,4.09375,1.0,12719.63
142229,MED,EX,jamesallen,RD,F,VVS2,EX,EX,13937385,202207,9680.0,1.07,9046.73,6.52,6.53,62.5,4.08125,1.0,9046.73
178827,NONE,EX,jamesallen,RD,G,FL,EX,EX,14174887,202207,12700.0,1.07,11869.16,6.51,6.56,62.0,4.0672,1.0,11869.16
377626,NONE,EX,jamesallen,RD,G,I1,EX,EX,14985660,202207,3230.0,1.07,3018.69,6.47,6.51,62.7,4.0817704,1.0,3018.69
369495,NONE,EX,jamesallen,RD,G,IF,EX,EX,14953180,202207,12470.0,1.07,11654.21,6.54,6.57,61.5,4.04055,1.0,11654.21
355628,FNT,EX,jamesallen,RD,G,SI1,EX,EX,14894411,202207,7730.0,1.07,7224.3,6.55,6.58,61.6,4.05328,1.0,7224.3
322556,NONE,EX,jamesallen,RD,G,SI2,EX,EX,14774825,202207,3310.0,1.07,3093.46,6.54,6.57,62.5,4.10625,1.0,3093.46
136798,NONE,EX,jamesallen,RD,G,VS1,EX,EX,13884925,202207,9900.0,1.07,9252.34,6.61,6.66,59.9,3.9893398,1.0,9252.34
155306,NONE,EX,jamesallen,RD,G,VS2,EX,EX,14039922,202207,8800.0,1.07,8224.3,6.57,6.59,61.2,4.03308,1.0,8224.3
341264,FNT,EX,jamesallen,RD,G,VVS1,EX,EX,14842464,202207,11640.0,1.07,10878.5,6.58,6.61,60.7,4.01227,1.0,10878.5
366185,NONE,EX,jamesallen,RD,G,VVS2,EX,EX,14939748,202207,11430.0,1.07,10682.24,6.52,6.56,62.6,4.1065598,1.0,10682.24
112122,FNT,VG,jamesallen,PR,H,I1,EX,VG,13580737,202207,2910.0,1.07,2719.63,5.61,5.6,74.2,4.1552,1.0,2719.63
344090,NONE,EX,jamesallen,PR,H,IF,EX,EX,14851309,202207,5490.0,1.07,5130.84,5.58,5.54,71.7,3.97218,1.0,5130.84
177859,NONE,EX,jamesallen,RD,H,SI1,EX,EX,14169358,202207,7300.0,1.07,6822.43,6.49,6.53,62.6,4.08778,1.0,6822.43
427179,NONE,EX,jamesallen,RD,H,SI2,EX,EX,15216214,202207,6270.0,1.07,5859.81,6.56,6.57,61.6,4.04712,1.0,5859.81
318631,NONE,EX,jamesallen,RD,H,VS1,EX,EX,14761662,202207,9330.0,1.07,8719.63,6.55,6.6,61.5,4.059,1.0,8719.63
345050,FNT,EX,jamesallen,RD,H,VS2,EX,EX,14853637,202207,7950.0,1.07,7429.91,6.6,6.63,61.1,4.05093,1.0,7429.91
371356,NONE,EX,jamesallen,RD,H,VVS1,EX,EX,14958148,202207,9660.0,1.07,9028.04,6.57,6.6,61.7,4.0722,1.0,9028.04
42158,STG,EX,jamesallen,RD,H,VVS2,EX,EX,11278440,202207,7620.0,1.07,7121.5,6.59,6.62,60.4,3.9984798,1.0,7121.5
113017,NONE,EX,jamesallen,RD,I,I1,EX,EX,13590937,202207,4100.0,1.07,3831.78,6.5,6.56,62.5,4.1,1.0,3831.78
149060,NONE,EX,jamesallen,RD,I,IF,EX,EX,13994921,202207,8120.0,1.07,7588.79,6.59,6.63,60.6,4.01778,1.0,7588.79
169174,NONE,EX,jamesallen,RD,I,SI1,EX,EX,14119417,202207,6430.0,1.07,6009.35,6.61,6.65,59.9,3.9833503,1.0,6009.35
420929,NONE,EX,jamesallen,RD,I,SI2,EX,EX,15177934,202207,5380.0,1.07,5028.04,6.54,6.58,61.1,4.02038,1.0,5028.04
336004,MED,EX,jamesallen,RD,I,VS1,EX,EX,14820480,202207,7080.0,1.07,6616.82,6.55,6.57,62.2,4.08654,1.0,6616.82
19044,MED,EX,jamesallen,RD,I,VS2,EX,EX,7089761,202207,6680.0,1.07,6242.99,6.56,6.52,62.6,4.0815196,1.0,6242.99
417152,NONE,EX,jamesallen,RD,I,VVS1,EX,EX,15153699,202207,8190.0,1.07,7654.21,6.49,6.54,62.3,4.07442,1.0,7654.21
175954,NONE,EX,jamesallen,RD,I,VVS2,EX,EX,14163526,202207,8390.0,1.07,7841.12,6.48,6.53,62.6,4.08778,1.0,7841.12
279565,NONE,EX,jamesallen,RD,J,I1,EX,EX,14619732,202207,4180.0,1.07,3906.54,6.57,6.61,60.6,4.00566,1.0,3906.54
282893,NONE,EX,jamesallen,RD,J,IF,EX,EX,14632413,202206,5020.0,1.07,4691.59,6.46,6.53,62.5,4.08125,0.9598087063531587,4503.028928639416
370386,FNT,EX,jamesallen,RD,J,SI1,EX,EX,14955812,202207,4280.0,1.07,4000.0,6.49,6.52,62.9,4.10108,1.0,4000.0
212704,MED,EX,jamesallen,RD,J,SI2,EX,EX,14333114,202207,3780.0,1.07,3532.71,6.48,6.52,62.7,4.0880404,1.0,3532.71
337746,FNT,EX,jamesallen,RD,J,VS1,EX,EX,14826350,202207,5370.0,1.07,5018.69,6.5,6.55,62.4,4.0872,1.0,5018.69
57479,NONE,EX,jamesallen,RD,J,VS2,EX,EX,12218583,202207,4770.0,1.07,4457.94,6.5,6.54,62.5,4.0875,1.0,4457.94
438023,NONE,EX,jamesallen,RD,J,VVS1,EX,EX,15291847,202207,5020.0,1.07,4691.59,6.43,6.47,62.8,4.06316,1.0,4691.59
244684,NONE,EX,jamesallen,RD,J,VVS2,EX,EX,14474056,202207,7130.0,1.07,6663.55,6.46,6.51,63.7,4.14687,1.0,6663.55
217112,FNT,EX,jamesallen,RD,K,I1,EX,EX,14353541,202207,2940.0,1.07,2747.66,6.49,6.52,62.6,4.0815196,1.0,2747.66
435681,FNT,EX,jamesallen,RD,K,IF,EX,EX,15274961,202207,5700.0,1.07,5327.1,6.5,6.54,62.8,4.10712,1.0,5327.1
300323,NONE,EX,jamesallen,RD,K,SI1,EX,EX,14695816,202206,4120.0,1.07,3850.47,6.49,6.53,62.7,4.0943103,0.9707105861081226,3737.6919904917427
190354,NONE,EX,jamesallen,RD,K,SI2,EX,EX,14228150,202207,3290.0,1.07,3074.77,6.49,6.54,62.2,4.06788,1.0,3074.77
112848,NONE,EX,jamesallen,RD,K,VS1,EX,EX,13585425,202207,4320.0,1.07,4037.38,6.53,6.57,62.6,4.11282,1.0,4037.38
292283,NONE,EX,jamesallen,RD,K,VS2,EX,EX,14671807,202207,3900.0,1.07,3644.86,6.49,6.53,62.8,4.10084,1.0,3644.86
56417,NONE,EX,jamesallen,RD,K,VVS1,EX,EX,12169760,202206,4310.0,1.07,4028.04,6.57,6.61,60.7,4.01227,0.9707105861081226,3910.061069266962
216983,MED,EX,jamesallen,RD,K,VVS2,EX,EX,14353238,202207,4300.0,1.07,4018.69,6.49,6.53,62.4,4.0747204,1.0,4018.69
5866,NONE,EX,jamesallen,RD,L,IF,EX,EX,1042768,202207,5600.0,1.07,5233.64,6.58,6.54,62.7,4.10058,1.0,5233.64
189030,NONE,EX,jamesallen,RD,L,SI1,EX,EX,14222219,202207,3040.0,1.07,2841.12,6.5,6.53,62.0,4.0486,1.0,2841.12
430677,FNT,EX,jamesallen,RD,L,SI2,EX,EX,15238586,202207,3210.0,1.07,3000.0,6.53,6.56,62.3,4.0868797,1.0,3000.0
76974,NONE,EX,jamesallen,RD,L,VS1,EX,EX,12922539,202207,3810.0,1.07,3560.75,6.53,6.56,61.6,4.04096,1.0,3560.75
196627,STG,EX,jamesallen,RD,L,VS2,EX,EX,14263101,202207,3520.0,1.07,3289.72,6.47,6.52,62.4,4.06848,1.0,3289.72
115621,NONE,EX,jamesallen,RD,L,VVS1,EX,EX,13611137,202207,3880.0,1.07,3626.17,6.6,6.64,60.2,3.99728,1.0,3626.17
220366,MED,EX,jamesallen,RD,M,SI2,EX,EX,14369885,202205,2200.0,1.07,2056.07,6.53,6.56,61.0,4.0016003,0.9537682595072375,1961.014305325046
42699,MED,EX,jamesallen,RD,M,VS2,EX,EX,11328253,202207,3050.0,1.07,2850.47,6.58,6.62,61.2,4.0514402,1.0,2850.47
180743,NONE,EX,jamesallen,RD,M,VVS1,EX,EX,14183502,202207,3760.0,1.07,3514.02,6.55,6.52,62.6,4.0815196,1.0,3514.02
7040,MED,G,jamesallen,RD,D,SI1,G,G,2376500,202206,6650.0,1.07,6214.95,6.57,6.46,61.9,3.9987402,1.9239988225272417,11957.55648206568
34840,FNT,EX,jamesallen,RD,F,VS2,G,VG,10341681,202207,8950.0,1.07,8364.49,6.49,6.53,62.5,4.08125,1.0,8364.49
10433,FNT,G,jamesallen,CUSH,G,I1,G,VG,4767847,202207,1530.0,1.07,1429.91,5.88,5.63,67.0,3.7721002,1.0,1429.91
7975,MED,G,jamesallen,RD,D,SI1,VG,G,3084076,202206,6130.0,1.07,5728.97,6.84,6.78,57.8,3.91884,1.3758113074119234,7881.981705823687
193952,NONE,EX,jamesallen,PR,D,VS1,VG,EX,14251608,202206,6260.0,1.07,5850.47,5.65,5.5,75.6,4.158,1.3758113074119234,8049.1427796742355
230261,NONE,EX,jamesallen,RD,E,I1,VG,EX,14414548,202207,4340.0,1.07,4056.07,6.37,6.39,64.5,4.12155,1.0,4056.07
208200,NONE,EX,jamesallen,CUSH,E,VS2,VG,EX,14314508,202206,5260.0,1.07,4915.89,5.98,5.48,67.9,3.72092,0.9892351461379792,4862.971162548231
82509,NONE,VG,jamesallen,RD,F,SI1,VG,VG,13035651,202207,5380.0,1.07,5028.04,6.36,6.41,64.4,4.12804,1.0,5028.04
25651,NONE,VG,jamesallen,RD,F,SI2,VG,EX,8497484,202207,4320.0,1.07,4037.38,6.67,6.66,58.7,3.9094198,1.0,4037.38
17016,NONE,VG,jamesallen,RD,F,VS2,VG,VG,6443484,202207,10300.0,1.07,9626.17,6.6,6.59,61.4,4.04626,1.0,9626.17
13258,NONE,VG,jamesallen,CUSH,G,SI1,VG,VG,5628815,202206,4680.0,1.07,4373.83,6.1,5.58,68.7,3.8334599,1.1070043838742274,4841.848984320612
4512,NONE,G,jamesallen,RD,H,SI1,VG,EX,363847,202206,5740.0,1.07,5364.49,6.55,6.5,63.0,4.095,0.9917875800459018,5320.43455528044
162697,NONE,EX,jamesallen,CUSH,H,VS2,VG,EX,14088021,202206,3650.0,1.07,3411.21,6.04,5.56,68.1,3.7863598,0.9917875800459018,3383.195710928381
11287,FNT,G,jamesallen,RD,I,SI1,VG,EX,5325353,202207,6390.0,1.07,5971.96,6.57,6.69,61.5,4.11435,1.0,5971.96
324575,NONE,VG,jamesallen,PR,I,VS1,VG,EX,14778563,202207,4310.0,1.07,4028.04,5.45,5.44,75.2,4.09088,1.0,4028.04
12672,STG,EX,jamesallen,RD,J,SI1,VG,EX,5627758,202207,5180.0,1.07,4841.12,6.58,6.55,61.6,4.0348,1.0,4841.12
4352,NONE,G,jamesallen,RD,J,SI2,VG,G,329989,202207,4020.0,1.07,3757.01,6.65,6.6,60.3,3.9797997,1.0,3757.01
287537,FNT,G,jamesallen,PR,K,VS1,VG,VG,14652484,202207,2510.0,1.07,2345.79,5.7,5.45,76.6,4.1747,1.0,2345.79
